"ACI","ADI","AEI","bioindex","duration","Individual","RecorderID"
94.8727646917494,0.693085,0.005564,15.447065983492,15.1378125,"MB_05","M2_20190823_152008"
61.6400746105091,0.693137,0.002244,10.641682627174,10.54325,"MB_06","M2_20190823_152008"
63.4096723133643,0.693093,0.005181,12.5346512991744,14.63,"MB_06","M2_20190823_152008"
63.6769556171869,0.693053,0.006863,13.4430829189002,13.8884375,"MB_06","M2_20190823_152008"
30.3542066398761,0.693041,0.007293,12.7316024357783,8.8666875,"MB_06","M2_20190823_152008"
63.4427598636069,0.693056,0.006757,13.6928707468284,14.60025,"MB_06","M2_20190823_152008"
65.3886563707051,0.692934,0.010325,21.399965604096,13.594125,"DK_02","M2_20190824_060003"
63.0456778041512,0.692999,0.008603,19.2208302998757,13.4688125,"DK_02","M2_20190824_060003"
64.7090049074168,0.693053,0.006872,17.9601830662377,13.2108125,"DK_02","M2_20190824_060003"
62.9438161363042,0.693067,0.00634,16.4501078263156,13.2138125,"DK_02","M2_20190824_060003"
60.696419339599,0.693147,7e-06,15.7767961150226,13.5249375,"DK_02","M2_20190824_060003"
61.141949555406,0.692808,0.013017,17.889649201887,13.5446875,"DK_07","M2_20190824_060003"
59.0683164061063,0.692777,0.013603,17.4930434164453,13.235875,"DK_07","M2_20190824_060003"
62.9323775583761,0.69237,0.019704,17.122288706051,12.8898125,"DK_07","M2_20190824_060003"
61.4291486843374,0.693098,0.004977,19.3044986670185,13.0833125,"DK_07","M2_20190824_060003"
58.5991211960088,0.692879,0.011575,17.9039660073011,14.0895625,"DK_07","M2_20190824_060003"
87.9652219981069,0.692937,0.010259,17.8528846628673,17.5701875,"DK_09","M2_20190824_060003"
90.2058329090399,0.693047,0.007062,18.5114244183892,15.56425,"DK_09","M2_20190824_060003"
61.0454081945357,0.692961,0.009635,18.6259667187075,13.50075,"DK_09","M2_20190824_060003"
60.0370760887332,0.692795,0.013278,19.3814819858647,14.3911875,"DK_09","M2_20190824_060003"
59.9512792155696,0.692743,0.014213,17.3271466893244,13.242,"DK_09","M2_20190824_060003"
58.6252378814944,0.692605,0.016467,16.7628405084236,14.4203125,"DV_15","M2_20190824_060003"
92.1050096886214,0.692742,0.014236,16.5513152682174,15.3070625,"DV_15","M2_20190824_060003"
62.4411389802773,0.692379,0.019593,17.8574769507646,13.1603125,"DV_15","M2_20190824_060003"
93.0408860155575,0.692621,0.016225,15.8067698529073,16.7070625,"DV_15","M2_20190824_060003"
93.0401363390618,0.692402,0.019299,15.8672823916673,15.8230625,"DV_15","M2_20190824_060003"
58.4648961214411,0.692936,0.010274,18.529144500574,10.8731875,"DV_17","M2_20190824_060003"
61.0031808579476,0.692785,0.013463,18.9543825243186,10.873625,"DV_17","M2_20190824_060003"
59.3661573339367,0.692813,0.012918,17.3918527153806,12.8103125,"DV_17","M2_20190824_060003"
61.8170802409062,0.692554,0.017224,17.53305703657,11.741375,"DV_17","M2_20190824_060003"
60.9360606330206,0.692736,0.014342,18.1227775558003,11.5134375,"DV_17","M2_20190824_060003"
94.723764503574,0.692662,0.015568,18.3726770372667,15.355,"DV_19","M2_20190824_060003"
58.1915173920409,0.692785,0.013462,18.0607492711448,14.671,"DV_19","M2_20190824_060003"
61.7143431868492,0.692944,0.010075,18.6244128377114,14.602625,"DV_19","M2_20190824_060003"
60.6767341657245,0.692986,0.008977,16.797423222149,14.2834375,"DV_19","M2_20190824_060003"
60.9948134889383,0.692903,0.011049,17.2370558943935,14.59125,"DV_19","M2_20190824_060003"
60.9287119423771,0.691639,0.027457,15.5515261754528,10.4874375,"IC_02","M2_20190824_060003"
62.4779081804078,0.69162,0.02763,16.5360602348139,10.669875,"IC_02","M2_20190824_060003"
64.0408241729501,0.692019,0.023743,16.478231444991,10.8864375,"IC_02","M2_20190824_060003"
63.2955270924469,0.692123,0.022626,15.1838172263564,10.0543125,"IC_02","M2_20190824_060003"
32.5028096800407,0.691261,0.030701,17.1349486479682,9.4729375,"IC_02","M2_20190824_060003"
58.9277996956484,0.692545,0.017355,16.9180875711845,10.4646875,"IC_07","M2_20190824_060003"
31.0689707420397,0.692673,0.015398,17.6623153819504,9.8376875,"IC_07","M2_20190824_060003"
62.1531731835393,0.69147,0.02895,16.2550350219035,10.16825,"IC_07","M2_20190824_060003"
63.6166718002458,0.692194,0.021824,15.6963950204331,10.669875,"IC_07","M2_20190824_060003"
29.431755468479,0.692413,0.019159,17.8808170293614,9.8605,"IC_07","M2_20190824_060003"
60.5136359064938,0.692724,0.014541,16.2327489773249,11.4564375,"IC_08","M2_20190824_060003"
60.8094657971648,0.690505,0.03633,15.6186631515713,10.327875,"IC_08","M2_20190824_060003"
62.908154507965,0.691733,0.026587,15.91777906619,11.13725,"IC_08","M2_20190824_060003"
63.0253907701851,0.690958,0.033072,17.2984012288545,10.4475625,"IC_08","M2_20190824_060003"
58.5807843226548,0.691243,0.030849,16.8732900607077,10.0435,"IC_08","M2_20190824_060003"
59.0750873831295,0.69255,0.017282,15.7332366831337,12.7760625,"MB_01","M2_20190824_060003"
61.3001103561236,0.692494,0.018068,16.5163827726336,12.0425,"MB_01","M2_20190824_060003"
59.8860019568104,0.692326,0.020265,17.779650986603,10.4143125,"MB_01","M2_20190824_060003"
60.7492145185589,0.692365,0.019776,15.5807153056683,12.7438125,"MB_01","M2_20190824_060003"
61.6688867146904,0.692181,0.021976,16.8088804140219,12.1473125,"MB_01","M2_20190824_060003"
61.0009443796334,0.692254,0.021128,18.3214398267498,14.186625,"MB_05","M2_20190824_060003"
65.2372541506311,0.692034,0.023586,18.761774223884,13.034,"MB_05","M2_20190824_060003"
62.2647126174233,0.691724,0.026669,18.5448350009471,14.4284375,"MB_05","M2_20190824_060003"
95.3787990320456,0.692821,0.012763,17.9610316906548,15.1378125,"MB_05","M2_20190824_060003"
94.8147757226984,0.692787,0.013427,19.2325585568734,15.1378125,"MB_05","M2_20190824_060003"
62.4157583418417,0.692206,0.021689,19.8145820403341,10.54325,"MB_06","M2_20190824_060003"
64.4965776117559,0.692314,0.020406,20.2993366098288,14.63,"MB_06","M2_20190824_060003"
64.8353758996915,0.692089,0.022997,20.208435648684,13.8884375,"MB_06","M2_20190824_060003"
31.067827089772,0.692761,0.013899,16.6470139874339,8.8666875,"MB_06","M2_20190824_060003"
63.4014462002956,0.691761,0.026318,19.8024985044364,14.60025,"MB_06","M2_20190824_060003"
65.4107119431152,0.692923,0.010579,19.2849280535437,13.594125,"DK_02","M2_20190824_072004"
63.9565399530047,0.693015,0.008133,17.3112168499518,13.4688125,"DK_02","M2_20190824_072004"
66.4378308767677,0.69305,0.006983,16.9163652901783,13.2108125,"DK_02","M2_20190824_072004"
67.1826365034605,0.693137,0.002276,12.8758174012898,13.2138125,"DK_02","M2_20190824_072004"
60.4826863311981,0.693147,0.000333,14.797208955963,13.5249375,"DK_02","M2_20190824_072004"
61.8047488847359,0.69281,0.01299,16.9977325704657,13.5446875,"DK_07","M2_20190824_072004"
60.6598075256236,0.692842,0.012348,16.9202362353132,13.235875,"DK_07","M2_20190824_072004"
64.9188836092431,0.692789,0.01338,15.3489078724909,12.8898125,"DK_07","M2_20190824_072004"
62.7794339940337,0.693042,0.007266,18.1924699724713,13.0833125,"DK_07","M2_20190824_072004"
61.3818163071473,0.692838,0.012436,17.0940652935319,14.0895625,"DK_07","M2_20190824_072004"
90.6392456330443,0.692784,0.013479,16.9783788692218,17.5701875,"DK_09","M2_20190824_072004"
90.9262302236695,0.692962,0.009625,17.3029237658647,15.56425,"DK_09","M2_20190824_072004"
62.4835095776075,0.692833,0.012533,16.4389120928254,13.50075,"DK_09","M2_20190824_072004"
66.062640102858,0.692953,0.00985,11.0733877579502,14.3911875,"DK_09","M2_20190824_072004"
62.3187748009047,0.692642,0.015897,16.0784517123703,13.242,"DK_09","M2_20190824_072004"
61.0134457651217,0.6928,0.013178,15.5820117693698,14.4203125,"DV_15","M2_20190824_072004"
99.1503532472474,0.692936,0.010283,12.5515761741592,15.3070625,"DV_15","M2_20190824_072004"
62.4176788776012,0.692973,0.009337,14.2252506968864,13.1603125,"DV_15","M2_20190824_072004"
96.3262105008511,0.692837,0.012445,12.4436887473883,16.7070625,"DV_15","M2_20190824_072004"
98.7920148812839,0.692611,0.016364,14.4903328859821,15.8230625,"DV_15","M2_20190824_072004"
60.9571694274479,0.693039,0.007369,15.0260712810311,10.8731875,"DV_17","M2_20190824_072004"
62.0511197316825,0.692966,0.009507,16.8961712481001,10.873625,"DV_17","M2_20190824_072004"
61.2869246332594,0.692427,0.018979,18.2574890008189,12.8103125,"DV_17","M2_20190824_072004"
64.5483085535403,0.692216,0.021573,17.2493972779549,11.741375,"DV_17","M2_20190824_072004"
63.30905488295,0.692917,0.010734,16.54774345988,11.5134375,"DV_17","M2_20190824_072004"
96.2587469199519,0.692473,0.018359,18.4736190063798,15.355,"DV_19","M2_20190824_072004"
59.1739695227452,0.692426,0.018987,18.2293804835574,14.671,"DV_19","M2_20190824_072004"
61.0048181235724,0.692613,0.016343,18.4343082991679,14.602625,"DV_19","M2_20190824_072004"
62.1290878512981,0.692711,0.01477,17.4175567028046,14.2834375,"DV_19","M2_20190824_072004"
60.6377812237882,0.692803,0.013124,17.2738966102631,14.59125,"DV_19","M2_20190824_072004"
62.1068661613011,0.691399,0.029555,16.3083207317366,10.4874375,"IC_02","M2_20190824_072004"
62.2914405454695,0.690464,0.036612,16.9291014011636,10.669875,"IC_02","M2_20190824_072004"
64.5616540282818,0.689464,0.04289,16.9794577989095,10.8864375,"IC_02","M2_20190824_072004"
62.115981906754,0.69157,0.028077,15.3983760328755,10.0543125,"IC_02","M2_20190824_072004"
31.3832913098486,0.692065,0.023256,17.8117564746033,9.4729375,"IC_02","M2_20190824_072004"
59.5991117525187,0.692331,0.020203,16.7521547646069,10.4646875,"IC_07","M2_20190824_072004"
31.5245970327207,0.692647,0.015811,18.1096838992102,9.8376875,"IC_07","M2_20190824_072004"
61.6835587069251,0.691841,0.02555,17.5882986701551,10.16825,"IC_07","M2_20190824_072004"
63.8928279979989,0.690337,0.037469,17.4905033435304,10.669875,"IC_07","M2_20190824_072004"
29.2570667528948,0.692202,0.021739,17.4806020088588,9.8605,"IC_07","M2_20190824_072004"
61.2394018457069,0.692388,0.019485,18.4509735869292,11.4564375,"IC_08","M2_20190824_072004"
62.3018664133462,0.692026,0.02367,18.1027264083666,10.327875,"IC_08","M2_20190824_072004"
61.0503110941551,0.692655,0.015684,19.5317163728188,11.13725,"IC_08","M2_20190824_072004"
62.63850384058,0.691941,0.024552,17.5630142154097,10.4475625,"IC_08","M2_20190824_072004"
59.3615042530298,0.691881,0.025158,18.7899101568739,10.0435,"IC_08","M2_20190824_072004"
58.7719318375712,0.692088,0.02301,17.6394536711521,12.7760625,"MB_01","M2_20190824_072004"
60.8270857222502,0.692037,0.023558,17.9335192369386,12.0425,"MB_01","M2_20190824_072004"
60.0616848799233,0.691674,0.027134,18.7464869807994,10.4143125,"MB_01","M2_20190824_072004"
60.6217852487231,0.690187,0.038456,18.5755979770679,12.7438125,"MB_01","M2_20190824_072004"
62.5831392239977,0.691015,0.032643,18.4357517929074,12.1473125,"MB_01","M2_20190824_072004"
60.8961075114882,0.691985,0.024104,19.1795471604169,14.186625,"MB_05","M2_20190824_072004"
62.8837379397971,0.683301,0.070051,19.3523091820862,13.034,"MB_05","M2_20190824_072004"
63.3459225911915,0.688567,0.04782,19.469487200246,14.4284375,"MB_05","M2_20190824_072004"
93.4495932314023,0.687456,0.053295,18.7992504614414,15.1378125,"MB_05","M2_20190824_072004"
96.3567700400496,0.683021,0.071034,20.4343650778817,15.1378125,"MB_05","M2_20190824_072004"
63.5928376760189,0.688342,0.048975,21.3317090694491,10.54325,"MB_06","M2_20190824_072004"
63.235581232874,0.688971,0.045664,20.1650048349318,14.63,"MB_06","M2_20190824_072004"
64.6020370631023,0.682625,0.072406,22.2123315971687,13.8884375,"MB_06","M2_20190824_072004"
32.0652510379978,0.688822,0.046469,21.243676276463,8.8666875,"MB_06","M2_20190824_072004"
61.3698136677544,0.690736,0.034706,20.9177662958716,14.60025,"MB_06","M2_20190824_072004"
64.2804835171059,0.693063,0.006474,16.4879802575169,13.594125,"DK_02","M2_20190824_080004"
63.9542087216069,0.693111,0.004281,13.962973463531,13.4688125,"DK_02","M2_20190824_080004"
64.3984057725093,0.69308,0.005806,14.7217638960568,13.2108125,"DK_02","M2_20190824_080004"
63.3803718957157,0.693076,0.005955,14.5189173606877,13.2138125,"DK_02","M2_20190824_080004"
59.960909215836,0.693147,0.000306,14.5956460510184,13.5249375,"DK_02","M2_20190824_080004"
61.9055647186251,0.692987,0.008937,16.9323743273985,13.5446875,"DK_07","M2_20190824_080004"
60.5828740939391,0.692972,0.009349,17.6441819044194,13.235875,"DK_07","M2_20190824_080004"
62.9644199392707,0.692854,0.012104,16.0704350254017,12.8898125,"DK_07","M2_20190824_080004"
61.2444285106242,0.693092,0.005249,17.1883571002175,13.0833125,"DK_07","M2_20190824_080004"
60.0669663645236,0.693012,0.008214,15.3769545320301,14.0895625,"DK_07","M2_20190824_080004"
91.9903750389279,0.692997,0.008675,16.1083160283843,17.5701875,"DK_09","M2_20190824_080004"
89.9070464077454,0.69308,0.005816,15.811155282062,15.56425,"DK_09","M2_20190824_080004"
62.6699972419674,0.692962,0.009618,16.748107519194,13.50075,"DK_09","M2_20190824_080004"
59.1802071541002,0.69308,0.005788,16.087720761962,14.3911875,"DK_09","M2_20190824_080004"
60.0733555759608,0.693029,0.007697,14.8940375195054,13.242,"DK_09","M2_20190824_080004"
58.6982397250652,0.693095,0.005105,14.7089310744984,14.4203125,"DV_15","M2_20190824_080004"
93.752414900816,0.693083,0.005656,15.1480111543897,15.3070625,"DV_15","M2_20190824_080004"
61.78712177342,0.69305,0.006969,13.3240298429081,13.1603125,"DV_15","M2_20190824_080004"
92.9106898338784,0.692836,0.012465,13.5843250750328,16.7070625,"DV_15","M2_20190824_080004"
93.7340336694774,0.692803,0.013123,13.1881077311181,15.8230625,"DV_15","M2_20190824_080004"
58.7283895657126,0.693083,0.005668,14.6856580824765,10.8731875,"DV_17","M2_20190824_080004"
61.587956927937,0.693041,0.007303,16.1740318610173,10.873625,"DV_17","M2_20190824_080004"
60.5379646119862,0.693108,0.004432,16.0307320683107,12.8103125,"DV_17","M2_20190824_080004"
62.7944409664098,0.693012,0.00821,13.6286810710007,11.741375,"DV_17","M2_20190824_080004"
60.6603314854776,0.693061,0.006578,16.1499788806685,11.5134375,"DV_17","M2_20190824_080004"
92.6483872148518,0.693099,0.004901,16.5841032846212,15.355,"DV_19","M2_20190824_080004"
59.2403902945375,0.693018,0.008027,15.5489275874584,14.671,"DV_19","M2_20190824_080004"
60.5773137309806,0.693087,0.005491,15.6517377170818,14.602625,"DV_19","M2_20190824_080004"
60.8394144136706,0.692995,0.008713,16.1463772073716,14.2834375,"DV_19","M2_20190824_080004"
60.5893748978189,0.692951,0.009896,17.5243322143585,14.59125,"DV_19","M2_20190824_080004"
62.5476765775014,0.692318,0.020356,15.575486682388,10.4874375,"IC_02","M2_20190824_080004"
62.74831560963,0.692258,0.021085,16.3764481941909,10.669875,"IC_02","M2_20190824_080004"
63.5324310237737,0.692008,0.023862,15.8352163817215,10.8864375,"IC_02","M2_20190824_080004"
63.1622673444331,0.692666,0.015504,16.3511735706595,10.0543125,"IC_02","M2_20190824_080004"
31.2514574820239,0.692555,0.017211,15.180382558828,9.4729375,"IC_02","M2_20190824_080004"
58.650968625357,0.692911,0.010869,14.8747085861467,10.4646875,"IC_07","M2_20190824_080004"
33.2044215083367,0.692782,0.013511,16.2627398432042,9.8376875,"IC_07","M2_20190824_080004"
64.4214040266684,0.692792,0.013326,16.8087944721875,10.16825,"IC_07","M2_20190824_080004"
62.9384217038115,0.692223,0.021493,17.3413196611202,10.669875,"IC_07","M2_20190824_080004"
29.6046491968419,0.692863,0.01193,16.8885906389474,9.8605,"IC_07","M2_20190824_080004"
62.7284521527035,0.692873,0.011708,15.2568583168727,11.4564375,"IC_08","M2_20190824_080004"
62.8235888085378,0.692761,0.013894,16.1362658131318,10.327875,"IC_08","M2_20190824_080004"
61.2177560520125,0.692682,0.015256,16.6846857605364,11.13725,"IC_08","M2_20190824_080004"
62.7736201730842,0.692029,0.023643,15.772670852704,10.4475625,"IC_08","M2_20190824_080004"
59.610848810364,0.692747,0.014149,16.6066472723344,10.0435,"IC_08","M2_20190824_080004"
60.6454081173945,0.692821,0.012769,16.0098332393283,12.7760625,"MB_01","M2_20190824_080004"
60.1072685244643,0.692644,0.015859,15.2113084567683,12.0425,"MB_01","M2_20190824_080004"
60.6285787124487,0.692655,0.015685,15.9875409865758,10.4143125,"MB_01","M2_20190824_080004"
61.9258519801807,0.692289,0.020712,15.5064413284502,12.7438125,"MB_01","M2_20190824_080004"
63.0834041258313,0.692169,0.022109,15.9393137202713,12.1473125,"MB_01","M2_20190824_080004"
61.3477919411153,0.691926,0.024705,16.8958336148343,14.186625,"MB_05","M2_20190824_080004"
64.5113373004685,0.692254,0.021126,18.2682558354474,13.034,"MB_05","M2_20190824_080004"
61.9656058630012,0.692318,0.020355,18.0193610064548,14.4284375,"MB_05","M2_20190824_080004"
92.920470258593,0.692643,0.015879,18.0436045281286,15.1378125,"MB_05","M2_20190824_080004"
67.5480650773498,0.693147,0.000471,15.008329703149,13.594125,"DK_02","M2_20190824_092005"
63.9349125721971,0.693143,0.001498,15.5914133757388,13.4688125,"DK_02","M2_20190824_092005"
65.6282581742565,0.693144,0.001324,17.3364938310762,13.2108125,"DK_02","M2_20190824_092005"
63.6244058311648,0.693131,0.00285,16.9786944171528,13.2138125,"DK_02","M2_20190824_092005"
61.3734247205465,0.693121,0.0036,18.3455390196608,13.5249375,"DK_02","M2_20190824_092005"
63.2639240867314,0.693141,0.001806,13.4564848152492,13.5446875,"DK_07","M2_20190824_092005"
62.8850979802678,0.693139,0.001977,13.4676999850188,13.235875,"DK_07","M2_20190824_092005"
63.6822095264697,0.693147,9.5e-05,12.2792871819433,12.8898125,"DK_07","M2_20190824_092005"
61.0270885237695,0.693146,0.000818,16.6346259243787,13.0833125,"DK_07","M2_20190824_092005"
61.8217832084299,0.693147,1e-05,13.1687219793495,14.0895625,"DK_07","M2_20190824_092005"
93.2382660630918,0.693147,0.000525,14.3390230219606,17.5701875,"DK_09","M2_20190824_092005"
92.9370084231436,0.693135,0.002454,16.4913456093858,15.56425,"DK_09","M2_20190824_092005"
63.706024058679,0.693138,0.002127,16.7351364231538,13.50075,"DK_09","M2_20190824_092005"
61.1421782145949,0.693134,0.002614,17.0882507385504,14.3911875,"DK_09","M2_20190824_092005"
63.3445120436245,0.692999,0.008609,15.4367054098074,13.242,"DK_09","M2_20190824_092005"
60.4681049956035,0.693071,0.006181,14.9820216707618,14.4203125,"DV_15","M2_20190824_092005"
95.7092239962173,0.693094,0.005179,15.8646291779441,15.3070625,"DV_15","M2_20190824_092005"
62.018371354742,0.693011,0.008249,15.0305256704659,13.1603125,"DV_15","M2_20190824_092005"
92.7750338820133,0.692741,0.014256,15.0844766267272,16.7070625,"DV_15","M2_20190824_092005"
94.9727361600006,0.692946,0.010028,15.0567587091021,15.8230625,"DV_15","M2_20190824_092005"
60.0490608014177,0.69311,0.004295,16.6936686249691,10.8731875,"DV_17","M2_20190824_092005"
63.5904491700825,0.693089,0.005393,17.2185286429451,10.873625,"DV_17","M2_20190824_092005"
63.0208241578854,0.69313,0.00295,17.0812453528276,12.8103125,"DV_17","M2_20190824_092005"
64.7477849560737,0.693092,0.005237,16.6767628725229,11.741375,"DV_17","M2_20190824_092005"
61.2513679288414,0.693135,0.002465,16.8919851723408,11.5134375,"DV_17","M2_20190824_092005"
95.8294399578105,0.693063,0.006479,18.2132972098784,15.355,"DV_19","M2_20190824_092005"
60.4197905977284,0.692995,0.008727,17.1762744939929,14.671,"DV_19","M2_20190824_092005"
61.1799733118987,0.693111,0.004272,17.1554269922534,14.602625,"DV_19","M2_20190824_092005"
62.9018861546839,0.693117,0.003899,17.5199041084089,14.2834375,"DV_19","M2_20190824_092005"
62.3801449244334,0.693108,0.004454,16.3671145451022,14.59125,"DV_19","M2_20190824_092005"
62.5927499258071,0.692841,0.012374,14.7725785140863,10.4874375,"IC_02","M2_20190824_092005"
64.0772245808094,0.692445,0.018729,16.6261107347602,10.669875,"IC_02","M2_20190824_092005"
64.8070104328319,0.692121,0.022645,15.9460837581997,10.8864375,"IC_02","M2_20190824_092005"
63.0267841270031,0.692964,0.009569,14.4311914305194,10.0543125,"IC_02","M2_20190824_092005"
32.6146453339711,0.69282,0.012785,17.3323379074729,9.4729375,"IC_02","M2_20190824_092005"
59.1415899863066,0.693033,0.007567,16.3305167724708,10.4646875,"IC_07","M2_20190824_092005"
32.7085782590375,0.693053,0.00688,16.4063476314101,9.8376875,"IC_07","M2_20190824_092005"
64.2192920563979,0.693035,0.0075,15.1208970354467,10.16825,"IC_07","M2_20190824_092005"
65.5784112799123,0.692965,0.009556,16.0260991085757,10.669875,"IC_07","M2_20190824_092005"
29.8339549640643,0.693107,0.00447,16.1164138049621,9.8605,"IC_07","M2_20190824_092005"
61.3950817142262,0.692953,0.009843,17.5178179795104,11.4564375,"IC_08","M2_20190824_092005"
62.0392017835286,0.693047,0.007081,16.0935147014286,10.327875,"IC_08","M2_20190824_092005"
62.7374013423585,0.693101,0.004815,15.6307881324393,11.13725,"IC_08","M2_20190824_092005"
64.0805966618105,0.692763,0.013856,15.2892293487886,10.4475625,"IC_08","M2_20190824_092005"
60.7067754489439,0.693058,0.00668,16.2269711275171,10.0435,"IC_08","M2_20190824_092005"
61.9743752140321,0.693024,0.007858,16.4669177728631,12.7760625,"MB_01","M2_20190824_092005"
61.4201109174672,0.692923,0.010585,15.9565346529419,12.0425,"MB_01","M2_20190824_092005"
62.0387775438674,0.6928,0.013175,16.9025912937934,10.4143125,"MB_01","M2_20190824_092005"
63.5790085054834,0.692873,0.011712,15.4763122161937,12.7438125,"MB_01","M2_20190824_092005"
63.7369419178481,0.69309,0.005334,15.180415649408,12.1473125,"MB_01","M2_20190824_092005"
63.106677875566,0.692955,0.009813,16.9954413896566,14.186625,"MB_05","M2_20190824_092005"
66.1393455142328,0.692612,0.016355,17.5893599613437,13.034,"MB_05","M2_20190824_092005"
63.403408841852,0.692614,0.016325,17.1598373707982,14.4284375,"MB_05","M2_20190824_092005"
95.69390362823,0.693117,0.003896,17.0018489567184,15.1378125,"MB_05","M2_20190824_092005"
98.1649390140003,0.693106,0.004534,17.3731900448616,15.1378125,"MB_05","M2_20190824_092005"
64.9229637191291,0.693125,0.003354,13.3453815303896,10.54325,"MB_06","M2_20190824_092005"
65.5262545823868,0.693143,0.001487,14.5344407499488,14.63,"MB_06","M2_20190824_092005"
66.2302728730332,0.693145,0.001083,14.3781883668702,13.8884375,"MB_06","M2_20190824_092005"
31.0597155379655,0.693124,0.003435,14.192352544254,8.8666875,"MB_06","M2_20190824_092005"
66.8853322584906,0.693141,0.001778,14.4155713705376,14.60025,"MB_06","M2_20190824_092005"
66.1461945042538,0.693089,0.005413,15.4474051695303,13.594125,"DK_02","M2_20190824_100005"
64.6696801811218,0.693134,0.002583,14.3919874333327,13.4688125,"DK_02","M2_20190824_100005"
65.4805139596454,0.693056,0.00675,18.284557160049,13.2108125,"DK_02","M2_20190824_100005"
64.4663202311148,0.693031,0.007611,16.9347422123853,13.2138125,"DK_02","M2_20190824_100005"
60.8263659603253,0.693146,0.000763,16.269721537237,13.5249375,"DK_02","M2_20190824_100005"
63.6795200409145,0.692928,0.010458,18.6658134136244,13.5446875,"DK_07","M2_20190824_100005"
62.4909235241345,0.692779,0.01357,19.7521938370125,13.235875,"DK_07","M2_20190824_100005"
63.6854180720119,0.692794,0.013293,18.538804588006,12.8898125,"DK_07","M2_20190824_100005"
62.9818595111244,0.693055,0.006784,20.1017757840355,13.0833125,"DK_07","M2_20190824_100005"
62.3619246263372,0.692885,0.011456,18.759938569351,14.0895625,"DK_07","M2_20190824_100005"
92.4666858682176,0.692895,0.011219,18.1793503999781,17.5701875,"DK_09","M2_20190824_100005"
90.9967265784841,0.692958,0.009722,18.648789920667,15.56425,"DK_09","M2_20190824_100005"
62.4819016447751,0.692851,0.012167,18.5366081917748,13.50075,"DK_09","M2_20190824_100005"
60.3523488786676,0.69292,0.010655,17.7573903056922,14.3911875,"DK_09","M2_20190824_100005"
62.5548545695764,0.692949,0.009942,15.9656194732879,13.242,"DK_09","M2_20190824_100005"
59.7902019504508,0.692563,0.017082,16.2982735252457,14.4203125,"DV_15","M2_20190824_100005"
95.8025820944111,0.69267,0.015452,15.7177686157396,15.3070625,"DV_15","M2_20190824_100005"
62.8821446519622,0.692234,0.021366,16.943008448961,13.1603125,"DV_15","M2_20190824_100005"
95.0330548449429,0.691927,0.024698,14.7098097820195,16.7070625,"DV_15","M2_20190824_100005"
95.8380483130556,0.691651,0.027342,16.0185180761156,15.8230625,"DV_15","M2_20190824_100005"
60.1432170345766,0.693075,0.00602,18.2711866734145,10.8731875,"DV_17","M2_20190824_100005"
62.2794329243509,0.692797,0.013234,18.392966080631,10.873625,"DV_17","M2_20190824_100005"
63.3835635859654,0.693001,0.008559,17.6927338516224,12.8103125,"DV_17","M2_20190824_100005"
64.5001705898486,0.692852,0.012138,17.108948014358,11.741375,"DV_17","M2_20190824_100005"
61.5409762170715,0.693076,0.005976,16.9197801119143,11.5134375,"DV_17","M2_20190824_100005"
95.4912509883521,0.693116,0.003943,16.6545955448692,15.355,"DV_19","M2_20190824_100005"
60.8622805360932,0.69313,0.002966,16.4419517707604,14.671,"DV_19","M2_20190824_100005"
61.2168629051531,0.693146,0.000895,15.6697040790749,14.602625,"DV_19","M2_20190824_100005"
61.6914451112435,0.693144,0.001226,15.5543102246328,14.2834375,"DV_19","M2_20190824_100005"
61.3460907812446,0.693147,0.000282,17.3472677699033,14.59125,"DV_19","M2_20190824_100005"
63.1481962828942,0.693136,0.002413,14.7216219147808,10.4874375,"IC_02","M2_20190824_100005"
63.9687897499578,0.69312,0.003676,15.4400126699211,10.669875,"IC_02","M2_20190824_100005"
65.1287466259232,0.693135,0.002512,15.7041121000359,10.8864375,"IC_02","M2_20190824_100005"
63.5172967824134,0.693137,0.002255,14.3801503031458,10.0543125,"IC_02","M2_20190824_100005"
31.3868615826644,0.69314,0.001849,14.6963284833973,9.4729375,"IC_02","M2_20190824_100005"
60.3371541957707,0.693139,0.002053,14.6821773360312,10.4646875,"IC_07","M2_20190824_100005"
32.1206492492799,0.693141,0.001794,15.1138274123097,9.8376875,"IC_07","M2_20190824_100005"
63.2403732345037,0.693141,0.00175,14.9179392254105,10.16825,"IC_07","M2_20190824_100005"
64.854070528181,0.693145,0.001073,14.7223000682132,10.669875,"IC_07","M2_20190824_100005"
29.5854856009629,0.693098,0.004961,16.5816544091112,9.8605,"IC_07","M2_20190824_100005"
60.8290698003791,0.693147,0.000382,13.7984962727391,11.4564375,"IC_08","M2_20190824_100005"
59.6804869094553,0.693146,0.000621,10.99203407446,10.327875,"IC_08","M2_20190824_100005"
61.1000784817141,0.693144,0.001257,13.7412872981408,11.13725,"IC_08","M2_20190824_100005"
62.8331228665501,0.693147,0.000406,13.1619842114186,10.4475625,"IC_08","M2_20190824_100005"
61.1572771587287,0.693138,0.002132,14.4375960685147,10.0435,"IC_08","M2_20190824_100005"
61.3012120076535,0.693117,0.003907,14.2019656139878,12.7760625,"MB_01","M2_20190824_100005"
67.2997540677411,0.693014,0.008166,17.4321118068716,13.594125,"DK_02","M2_20190824_112006"
64.0332049310191,0.69311,0.004311,16.3212661021577,13.4688125,"DK_02","M2_20190824_112006"
66.2203602455391,0.693103,0.004712,17.286267255992,13.2108125,"DK_02","M2_20190824_112006"
